qid,activity,exposure,dayofweek,response,endurance
61311144,8,3000,6,40150.0,41706478.0
61384991,1,57,3,177.0,177.0
61385324,2,224,3,3657.0000000000005,3657.0000000000005
61375660,2,27,2,629.0,629.0
61387136,2,339,3,5372.0,5372.0
61385919,1,54,3,4471.0,4471.0
61387465,2,506,3,5430.0,5430.0
61387586,3,52,3,7784.000000000001,8630.0
61387617,2,15,3,9079.0,9079.0
61387744,2,146,3,280.0,24696.0
61386255,0,38,3,,2833.0
61387825,1,33,3,406.0,406.0
61388839,2,32,3,4065.0000000000005,4065.0000000000005
61388983,6,5000,3,321799.0,322443.0
61389752,4,52,3,1686.0,1969.0000000000002
61390325,0,27,3,,1547.0
61389919,5,51,3,1804.0,2075.0
61390258,5,1000,3,9055018.0,9055018.0
61390970,1,24,3,1476.0,1476.0
61389798,2,93,3,3041.0,3041.0
61392125,3,60,3,2428.0,6694.0
61394401,1,32,3,6099.0,6099.0
61393893,1,24,3,193.0,193.0
61391390,1,742,3,,0.0
61395223,1,279,3,2076.0,2076.0
61394539,1,158,3,,0.0
61395768,1,899,3,69263.0,25657807.0
61395494,4,123,3,12591445.0,50033878.0
61396091,2,31,3,31807.000000000004,123312.00000000001
61397120,2,44,3,6489.0,6489.0
61398257,0,16,3,,398.0
61376941,2,23,2,1667.0,1667.0
61399912,2,126,4,10540.0,10540.0
61401366,4,59,4,6186.0,6186.0
61400641,1,102,4,10687.0,10687.0
61399996,1,297,4,9265.0,9265.0
61403278,0,76,4,,0.0
61385265,6,75,3,838.0,28246.0
61402991,5,134,4,1186.0,100659.0
61404770,2,78,4,19961.0,24374.0
61399888,1,158,4,27951.0,27951.0
61405043,4,380,4,121262.00000000001,49292046.0
61405321,2,597,4,535.0,1932.0000000000002
61405433,2,19,4,4200.0,4200.0
61405478,2,317,4,15275.000000000002,15400.000000000002
61406345,2,546,4,4357.0,4357.0
61406334,9,1000,4,524.0,7606.000000000001
61406966,3,59,4,497.00000000000006,294342.0
61406760,1,334,4,8592636.0,8592636.0
61338093,3,110,1,520.0,2981.0
61337868,1,68,1,4291.0,4291.0
61338643,1,578,1,13414.0,13414.0
61340125,1,259,1,2411566.0,2411566.0
61406669,2,295,4,265440.0,19949998.0
61338608,6,20,1,654.0,1021.0000000000001
61341265,6,35,1,621.0,621.0
61342048,1,330,1,2059717.0000000002,2059717.0000000002
61341691,1,121,1,3989.0000000000005,3989.0000000000005
61342549,0,44,1,,0.0
61342608,0,64,1,,888.0
61342022,4,176,1,6866.0,15486.000000000002
61337582,5,102,1,664.0,1520.0
61343043,2,33,1,3810.0000000000005,4481.0
61344198,3,34,1,426.0,664.0
61342180,2,479,1,10286143.0,10286143.0
61343467,3,24,1,358387.0,358387.0
61344707,1,18,1,,3584.0
61342862,0,25,1,,16017.000000000002
61344857,1,26,1,462.00000000000006,1344.0
61345797,4,189,1,17373.0,18255.0
61345346,2,350,1,75034.0,75034.0
61344407,2,77,1,1124.0,1124.0
61345836,1,199,1,660835.0,660835.0
61345614,4,1000,1,3562.0,5337.0
61346073,3,164,1,101857.0,101857.0
61402134,1,26,4,43044.0,43044.0
61345869,1,107,1,9666.0,9666.0
61347871,2,32,1,3371.0,3371.0
61348267,0,30,1,,0.0
61345964,2,21,1,3172.0,3172.0
61349389,0,16,1,,0.0
61349898,0,26,1,,1090.0
61349809,2,71,1,413.0,38025.0
61348639,3,60,1,4174.0,4174.0
61350561,1,47,1,3329.0,5086.0
61405113,1,827,4,1487.0,13177.0
61352628,2,72,1,3770.0000000000005,1275010.0
61351119,2,231,1,7698391.000000001,7698391.000000001
61352749,4,1000,1,31953.000000000004,45418515.0
61353109,3,48,1,2858.0,37955.0
61353972,1,179,1,22178.0,22178.0
61354383,2,940,1,17227.0,17227.0
61355835,2,62,2,4231.0,55537.0
61346730,2,49,1,418.0,466.00000000000006
61354240,1,42,1,,33124.0
61356066,2,901,2,2853768.0,3790558.0000000005
61353069,3,57,1,1682.0,65986.0
61357164,0,52,2,,1981.0000000000002
61312737,1,179,6,954369.0000000001,954369.0000000001
61357803,2,72,2,26564.0,26564.0
61313312,4,24,0,315.0,315.0
61313006,3,256,6,25464.0,1261893.0
61312981,2,97,6,10078.0,182391.0
61313488,2,571,0,74179.0,9119537.0
61312911,0,40,6,,855.0
61314970,1,661,0,,0.0
61316197,0,508,0,,0.0
61319230,7,1000,0,1388.0,1388.0
61317748,4,886,0,2989.0,5716.0
61319566,2,75,0,544.0,544.0
61315788,1,437,0,6050955.0,13184746.0
61319578,1,15,0,,0.0
61320643,2,37,0,5015.0,5876.0
61319572,1,16,0,4629.0,4629.0
61320694,0,57,0,,0.0
61321108,1,29,0,,0.0
61321226,0,175,0,,38365840.0
61317120,1,386,0,842.0,5674.0
61321281,1,538,0,38632778.0,38632778.0
61322299,2,500,0,16277.000000000002,16277.000000000002
61324596,2,108,0,8609.0,8609.0
61322730,0,26,0,,10363367.0
61322608,2,213,0,235920.00000000003,303491.0
61324817,2,242,0,1591.0,1591.0
61325114,3,576,0,75197.0,397175.0
61325719,2,179,0,1176.0,8300.0
61325736,2,277,0,745.0,77644.0
61326671,3,125,0,6529.0,6529.0
61327388,11,155,0,233.00000000000003,623.0
61326888,2,91,0,369.0,750.0
61327929,1,22,0,2663.0,2663.0
61328759,2,257,0,66364.0,66364.0
61328017,3,189,0,11830.0,8113433.000000001
61329852,2,21,0,2060.0,2060.0
61331518,0,17,0,,0.0
61332237,3,107,0,,0.0
61330728,4,199,0,2195.0,39774031.0
61333225,3,1000,0,5413.0,48243070.0
61330576,2,16,0,12650.0,12650.0
61333370,2,48,0,22276.0,52024.0
61333627,3,42,0,464.00000000000006,464.00000000000006
61334427,0,45,1,,0.0
61334217,1,29,1,15616.000000000002,15616.000000000002
61334878,1,39,1,3198.0,3198.0
61336132,1,152,1,441.0,441.0
61356005,1,22,2,23084.0,23084.0
61465732,3,971,0,1452.0,253390.00000000003
61466668,0,134,0,,4497.0
61467442,3,2000,0,483.00000000000006,2843.0
61466955,0,28,0,,0.0
61467730,2,40,0,9380.0,9380.0
61467946,1,1000,0,1627.0,79579.0
61467053,2,391,0,,60347.00000000001
61468124,3,48,0,4671.0,4671.0
61467823,1,46,0,17213.0,17213.0
61350995,7,465,1,66738.0,48985926.0
61469150,1,151,0,230342.0,230342.0
61469464,0,32,0,,0.0
61471569,1,378,1,24063.0,24063.0
61469735,2,45,0,3732.0000000000005,3824.0000000000005
61471841,3,36,1,13331.0,13331.0
61473626,3,109,1,511.00000000000006,533.0
61474542,0,88,1,,83639.0
61474419,2,234,1,25983.0,91412.0
61469231,2,148,0,46043.0,46105.0
61477162,2,487,1,1698878.0,1698878.0
61474491,1,61,1,1236.0,1236.0
61476351,1,132,1,891.0,891.0
61407981,2,38,4,591.0,6705.0
61408737,1,263,4,,0.0
61408993,2,162,4,1888.0000000000002,1888.0000000000002
61408673,3,81,4,2994.0,412080.0
61409848,5,2000,4,21623.0,36966430.0
61410694,2,15,4,31873.000000000004,31873.000000000004
61411097,1,906,4,14133.0,166921.0
61410565,1,21,4,,270.0
61410998,2,24,4,1888.0000000000002,5422.0
61478838,2,217,1,31711820.000000004,31711856.000000004
61412363,9,2000,4,892.0,892.0
61413175,3,30,4,114.0,4840.0
61413279,1,28,4,,0.0
61413404,1,51,4,347.0,347.0
61414581,5,4000,4,6646.0,22961258.0
61413492,1,11,4,,0.0
61414820,3,51,4,847.0,847.0
61415127,1,119,4,215.0,215.0
61415385,1,89,4,74402.0,74402.0
61414759,1,23,4,1475636.0,1475636.0
61415659,2,80,4,3086.0,3086.0
61415989,2,114,4,1526.0,1526.0
61417651,1,21,4,46065.0,46065.0
61417723,1,205,4,,231274.0
61417756,1,39,4,4408345.0,4408345.0
61417778,0,20,4,,0.0
61418459,2,62,4,,0.0
61419059,2,49,4,70282.0,70282.0
61417425,1,71,4,257613.00000000003,257613.00000000003
61419355,0,38,5,,0.0
61419145,4,46,4,6930.0,30532.000000000004
61421710,7,1000,5,197397.0,197397.0
61420693,2,34,5,1661.0,1661.0
61423245,4,121,5,5022.0,125691.00000000001
61420123,3,39,5,265.0,82560.0
61423702,4,486,5,194505.0,546022.0
61424308,0,41,5,,1005.0000000000001
61424388,1,291,5,1954.0000000000002,16141.000000000002
61423355,2,122,5,831.0,9141.0
61424566,0,38,5,,1425.0
61425181,1,15,5,435.0,435.0
61425363,3,288,5,3222328.0,3222328.0
61424744,1,73,5,1607.0,13501.0
61426247,1,198,5,18445.0,18445.0
61426398,2,20,5,216.0,9548.0
61442780,1,135,6,,0.0
61443647,0,53,6,,0.0
61443829,4,64,6,66831.0,66831.0
61443984,1,23,6,958.0000000000001,958.0000000000001
61426422,0,76,5,,0.0
61445945,0,66,6,,0.0
61445791,3,105,6,2124.0,159418.0
61426505,3,1000,5,394658.0,869848.0
61447073,1,976,6,592.0,116135.0
61410479,4,70,4,3828.0000000000005,13221631.0
61445450,3,86,6,3555.0,19889.0
61448242,3,119,6,84752.0,259055.00000000003
61447796,0,86,6,,10652.0
61448776,2,48,6,4076.0000000000005,9200.0
61449994,2,449,0,749.0,3064.0
61450219,4,47,0,814.0,90965.0
61450375,3,119,0,1023.0000000000001,18629.0
61451772,2,25,0,10114.0,10114.0
61452791,2,83,0,12916312.0,12916312.0
61449516,8,148,6,781.0,1051782.0
61449505,0,41,6,,77240.0
61450476,1,247,0,,0.0
61454644,1,147,0,,0.0
61451484,4,249,0,12902.0,55244865.0
61453026,4,395,0,15807.000000000002,5886590.0
61455365,1,66,0,,0.0
61409232,1,898,4,21367111.0,21368362.0
61448095,1,52,6,170562.0,170562.0
61457249,4,37,0,894.0,894.0
61455589,5,2000,0,16326.000000000002,20875.0
61456615,0,98,0,,0.0
61456243,2,304,0,40719.0,40719.0
61457407,0,63,0,,0.0
61457540,2,966,0,5119994.0,5119994.0
61457497,9,706,0,1391639.0,26219639.0
61458347,0,121,0,,0.0
61458468,0,376,0,,0.0
61458275,1,136,0,7354.000000000001,7354.000000000001
61458994,4,879,0,13453.0,31116113.000000004
61458941,1,43,0,3601.0,3601.0
61459783,0,19,0,,0.0
61459110,0,162,0,,0.0
61460422,2,431,0,379.0,587.0
61461580,0,25,0,,66624.0
61462032,4,51,0,4779.0,229455.0
61462949,2,63,0,1445.0,9304.0
61462648,1,766,0,247785.00000000003,247785.00000000003
61463257,1,35,0,603401.0,603401.0
61464326,1,93,0,15476.000000000002,15476.000000000002
61464677,2,74,0,60995.00000000001,150067.0
61464456,14,1000,0,9926236.0,49180623.0
61513367,1,331,2,,51954.0
61458119,0,79,0,,3131.0
61513518,1,494,2,2563909.0,2563909.0
61514487,2,113,3,201307.0,201307.0
61513659,0,30,2,,0.0
61514797,2,336,3,8781.0,17869.0
61515417,0,44,3,,0.0
61513660,2,287,2,521.0,521.0
61516155,0,172,3,,34004.0
61516055,2,148,3,1012.0000000000001,240804.00000000003
61518352,0,296,3,,2245.0
61517394,2,30,3,7663.000000000001,7663.000000000001
61519038,2,45,3,1235.0,1235.0
61517146,0,492,3,,14963.000000000002
61519270,1,311,3,1783.0,1783.0
61519993,1,227,3,3352.0,3664.0000000000005
61520312,1,1000,3,531046.0,531046.0
61521149,0,32,3,,2873.0
61522608,0,255,3,,91339.0
61522677,11,1000,3,6503.0,31716290.000000004
61523504,3,232,3,682.0,4011.0000000000005
61523101,4,2000,3,1287430.0,24425336.0
61523903,1,34,3,107323.0,107323.0
61523760,0,107,3,,0.0
61524328,2,20,3,106448.0,106448.0
61524033,1,1000,3,5714.0,27033977.0
61523867,2,57,3,1593.0,1360461.0
61524611,2,26,3,104799.0,194872.0
61525559,1,55,3,1135.0,1698.0
61524602,0,31,3,,0.0
61525764,2,1000,3,153342.0,153342.0
61526017,0,296,3,,0.0
61526271,1,3000,3,5004.0,36951.0
61526630,3,1000,3,916.0000000000001,441825.0
61527045,1,16,3,,0.0
61527183,1,693,3,2614.0,7833.000000000001
61528221,1,149,3,1787.0,1787.0
61527826,5,1000,3,96382.0,96382.0
61527325,1,278,3,155568.0,155568.0
61410351,1,23,4,244691.00000000003,244691.00000000003
61528510,0,480,3,,377.0
61529478,1,47,3,93942.0,93942.0
61530931,2,887,3,49325776.0,49325776.0
61524948,0,16,3,,0.0
61531493,3,53,3,1309.0,1309.0
61531255,1,34,3,2249.0,2249.0
61487605,2,348,1,284504.0,284504.0
61487876,1,32,1,20150795.0,20150795.0
61487805,1,422,1,148404.0,148796.0
61489020,1,217,1,,0.0
61487150,3,273,1,756.0,76390.0
61487072,1,15,1,71976.0,71976.0
61488834,5,593,1,48321.0,48977.0
61490020,2,681,1,1203.0,1203.0
61491635,1,33,1,8178.000000000001,105244.0
61490829,3,1000,1,22620563.0,22620563.0
61492496,2,28,2,10148.0,10148.0
61493306,1,67,2,8703.0,8703.0
61493315,1,1000,2,7979.000000000001,7979.000000000001
61491945,1,144,1,5268.0,5268.0
61493761,0,221,2,,0.0
61494826,0,134,2,,0.0
61495793,1,410,2,2169.0,2227.0
61496033,2,51,2,7049.0,7049.0
61532267,0,328,3,,902.0
61497879,1,28,2,432199.0,432199.0
61497502,5,1000,2,24201.0,32607766.000000004
61494453,1,93,2,2234.0,2234.0
61498244,5,131,2,294.0,79283.0
61498989,1,160,2,162.0,466.00000000000006
61500672,1,553,2,,298914.0
61501250,3,17,2,2148.0,2148.0
61502064,1,60,2,,72614.0
61501187,2,542,2,1069.0,2310.0
61502082,3,351,2,936.0000000000001,967.0000000000001
61504154,1,52,2,11522.0,11522.0
61519588,0,33,3,,0.0
61503863,2,175,2,1194.0,1194.0
61503657,1,24,2,13117.0,13117.0
61504947,0,30,2,,0.0
61521942,6,137,3,780.0,164773.0
61502634,9,4000,2,12080600.0,47250305.0
61508122,1,42,2,,0.0
61507188,2,4000,2,2531.0,1196561.0
61505981,4,299,2,581884.0,582659.0
61508716,2,52,2,4682.0,4162320.0000000005
61508878,4,166,2,872.0,2034.0000000000002
61509067,1,31,2,865.0,865.0
61508580,1,65,2,,51995.0
61509705,2,100,2,477.00000000000006,756.0
61511042,3,27,2,18379.0,18379.0
61517042,1,772,3,,55416.0
61509567,2,28,2,357522.0,357522.0
61511078,3,424,2,1688.0,1688.0
61510145,2,452,2,67408.0,546009.0
61512482,1,149,2,,0.0
61511841,2,60,2,239.00000000000003,266.0
61532973,1,146,3,1475.0,13619.0
61533155,0,24,3,,83636.0
61534095,2,87,3,4141.0,4141.0
61533661,2,44,3,42043.0,55271.0
61509234,3,111,2,89369.0,89865.0
61534701,2,48,3,1320.0,1320.0
61512603,2,43,2,718.0,718.0
61533604,1,10,3,8474.0,8474.0
61535051,3,67,4,84552.0,84552.0
61535227,2,338,4,793.0,793.0
61534900,2,20,4,307.0,307.0
61535954,2,2000,4,37931.0,37931.0
61536444,0,111,4,,20247.0
61535998,4,454,4,613.0,76941.0
61537380,3,238,4,6085.0,10581199.0
61540570,3,52,4,4631.0,5234.0
61540314,3,37,4,8996.0,10020.0
61540506,3,484,4,237.00000000000003,20177.0
61540684,3,87,4,846.0,1533.0
61541283,1,44,4,1895.0000000000002,1895.0000000000002
61536558,2,45,4,6401.0,13567.0
61542146,1,141,4,,0.0
61542056,3,201,4,872.0,29169.0
61541840,7,170,4,1218.0,1218.0
61541090,2,20,4,22433.0,22433.0
61540121,1,22,4,186.0,504.00000000000006
61542664,3,543,4,1649.0,1649.0
61543747,2,27,4,712.0,712.0
61543853,2,758,4,4580.0,13728.0
61544486,2,234,4,975.0000000000001,975.0000000000001
61544423,2,248,4,1992.0000000000002,2010.0000000000002
61544422,2,2000,4,1838.0000000000002,112926.0
61545336,2,46,4,549.0,8953.0
61546089,0,44,4,,0.0
61547731,1,188,4,80744.0,80744.0
61546364,1,450,4,,38572393.0
61545051,1,713,4,5452.0,5452.0
61547862,1,87,4,4581.0,9519.0
61548594,1,220,4,5452.0,5452.0
61545965,5,744,4,338.0,338.0
61548686,0,199,4,,242798.00000000003
61549152,4,386,4,340536.0,44052814.0
61549112,3,52,4,5369.0,5369.0
61549555,0,647,4,,0.0
61549897,0,125,4,,0.0
61550004,63,34000,4,1151.0,33434159.000000004
61550241,0,31,4,,0.0
61550146,3,456,4,9354.0,17351.0
61550526,0,16,4,,0.0
61550959,1,173,4,774.0,13824.0
61550585,0,15,4,,0.0
61553367,1,35,5,30785.000000000004,30785.000000000004
61553440,3,211,5,159762.0,159762.0
61554404,0,24,5,,19786.0
61553586,2,29,5,29020.0,980978.0000000001
61551333,2,449,4,566.0,168900.0
61555323,0,38,5,,0.0
61554652,1,31,5,1054.0,1643.0
61555215,3,2000,5,80599.0,80599.0
61556252,3,109,5,2928.0,778160.0
61556457,2,45,5,7642.000000000001,9269.0
61555823,0,47,5,,9500.0
61556600,2,531,5,7202.0,7981.000000000001
61557064,0,74,5,,0.0
61555780,0,36,5,,15242.000000000002
61557698,2,73,5,41317.0,41317.0
61557425,0,126,5,,315.0
61557189,2,815,5,9836.0,9836.0
61558971,1,118,5,,0.0
61549494,8,734,4,16349.000000000002,25928528.0
61559285,3,200,5,7066500.0,7066500.0
61556697,3,61,5,11844502.0,11844502.0
61560149,2,30,5,158.0,158.0
61559494,3,96,5,17653.0,17653.0
61560612,2,358,5,2732.0,20040.0
61561935,4,127,5,164.0,164.0
61560539,5,98,5,172.0,235.00000000000003
61561498,2,148,5,1480.0,1480.0
61561230,1,38,5,1291.0,1291.0
61562968,1,538,5,230.00000000000003,230.00000000000003
61563245,2,46,5,1647.0,10939847.0
61563349,1,747,5,478.00000000000006,86730.0
61563618,4,160,5,2028.0000000000002,1185978.0
61564231,0,15,5,,44850.0
61563661,0,123,5,,0.0
61563460,6,52,5,410.0,20583401.0
61564595,2,162,5,2461.0,2487.0
61564295,1,23,5,992.0000000000001,7472.000000000001
61565421,0,45,5,,1304.0
61565322,2,1000,5,605.0,691.0
61566225,1,102,5,134149.0,134149.0
61563000,1,209,5,,52458.0
61564971,2,42,5,2285.0,31160.000000000004
61569182,2,49,6,38417.0,91608.0
61569162,1,11,6,828.0,828.0
61568130,1,469,6,4809.0,4809.0
61569166,2,352,6,661.0,4281.0
61569391,3,293,6,33193.0,33193.0
61568007,2,831,6,20742.0,20774.0
61569615,3,1000,6,4024.0000000000005,56353105.0
61570609,1,33,6,,0.0
61569909,2,22,6,45010.0,45010.0
61569668,2,977,6,4500.0,37179.0
61570818,2,3000,6,13244.0,37723.0
61571446,1,182,6,94405.0,94405.0
61571603,1,71,6,1748.0,2158.0
61571743,8,113,6,222.0,14671.000000000002
61572121,9,889,6,4128.0,30408308.000000004
61572928,0,253,6,,52990448.0
61574161,4,278,6,339.0,1959.0000000000002
61572795,2,276,6,40111.0,40111.0
61468582,1,53,0,61887.00000000001,61951.00000000001
61326298,1,15,0,,0.0
61574552,1,418,6,60952.00000000001,273400.0
61295300,2,20,5,39960.0,39960.0
61894181,4,457,1,45357.0,45357.0
61562790,1,68,5,62771.00000000001,62771.00000000001
61213705,0,97,1,,0.0
61228656,1,109,2,41448.0,41448.0
61214450,2,324,1,640.0,640.0
61258904,3,1000,3,1114.0,2775.0
61206047,2,48,1,956.0000000000001,6613.0
61171665,1,31,6,17767.0,17767.0
61081299,1,57,1,156731.0,156731.0
61146055,3,203,4,324181.0,919185.0
61122225,0,36,3,,0.0
61061935,0,22,0,,428.0
61025397,2,652,5,105615.0,111500.0
61025145,2,711,5,11346.0,11346.0
61043776,4,869,6,165771.0,172546.0
60934782,1,37,0,5705.0,5705.0
60957162,1,63,1,15718.000000000002,15718.000000000002
60957553,5,213,1,1213.0,1518.0
60936379,1,29,0,1356.0,1356.0
60935942,2,52,0,63437.00000000001,63437.00000000001
61151431,1,35,5,565.0,4342.0
60937666,0,49,0,,2066.0
60939131,2,192,0,13456.0,15410.000000000002
60938126,2,4000,0,2143.0,25821908.0
60941073,1,62,0,4674.0,4674.0
60938748,0,30,0,,0.0
60941417,1,123,1,2113.0,36054.0
60941738,3,405,1,279992.0,817158.0
60942149,1,116,1,5181.0,18316.0
60942709,2,632,1,27105495.0,31510681.000000004
60939996,4,46,0,3785.0000000000005,3785.0000000000005
60941813,4,1000,1,18995465.0,19000285.0
60943424,3,187,1,5924.0,15229.000000000002
60943224,3,32,1,1286.0,1286.0
60943702,3,227,1,11778.0,17563609.0
60944611,1,27,1,,0.0
60946937,2,257,1,55579595.0,55579595.0
60944979,0,132,1,,0.0
60944448,1,1000,1,1571.0,1571.0
60947239,1,60,1,,0.0
60947375,2,58,1,,703.0
60948150,1,16,1,2880.0,2880.0
60949805,1,30,1,602.0,602.0
60947287,3,1000,1,431689.0,431941.0
60949277,3,199,1,11329.0,2867838.0
60950210,2,973,1,25236101.0,48845113.0
60950401,2,47,1,40042.0,40042.0
60950435,5,617,1,17544765.0,17544765.0
60950811,4,513,1,5086.0,5086.0
60950597,2,26,1,229.00000000000003,229.00000000000003
60950514,1,40,1,,0.0
60951538,2,546,1,473313.00000000006,473313.00000000006
60951586,2,25,1,8237.0,8237.0
60984111,3,666,3,4265.0,270619.0
60953099,0,151,1,,0.0
60953480,1,292,1,,0.0
60951085,2,797,1,360.0,9485.0
60952083,1,79,1,2459.0,6491.0
60953715,0,21,1,,0.0
60947816,1,90,1,,210.0
60953810,63,3000,1,2687999.0,29722922.0
60952108,1,128,1,,0.0
60954312,1,173,1,124772.00000000001,124772.00000000001
60955672,1,4000,1,35907041.0,35907041.0
60956981,3,467,1,,0.0
60957857,3,36,1,2066.0,2066.0
60961426,4,33,1,45966.0,62830.00000000001
60960353,3,165,1,6187.0,6865.0
60959653,2,373,1,12497.0,13902102.0
60955939,7,1000,1,62271.00000000001,73700.0
60958357,1,2000,1,,0.0
60956566,0,184,1,,55954.0
60956930,6,2000,1,25924547.0,25928198.0
60965149,2,98,2,573.0,14536234.0
60961670,1,196,1,,32626.000000000004
60964041,1,53,2,716864.0,716864.0
60965904,5,25,2,1068.0,2863.0
60965512,1,289,2,1575.0,112515.0
60966090,0,20,2,,0.0
60965173,3,136,2,5273.0,5273.0
60954539,0,180,1,,0.0
60968099,2,621,2,11920.0,11920.0
60968046,1,15,2,5034.0,5034.0
60968737,2,58,2,,3401.0
60968625,2,155,2,2298.0,2298.0
60968315,1,372,2,2689.0,84494.0
60970131,1,61,2,30840287.000000004,30840287.000000004
60967592,0,287,2,,0.0
60971569,2,191,2,24901.0,24901.0
60970491,1,61,2,427521.0,431680.0
60969292,5,65,2,6102.0,45762953.0
60971602,1,94,2,,0.0
60971935,3,43,2,556.0,2389.0
60972837,3,36,2,699.0,5635.0
60972103,2,46,2,570.0,7429.000000000001
60974083,3,261,2,1138.0,2649.0
60978573,1,29,2,10993.0,10993.0
60971528,2,1000,2,8468826.0,8468826.0
60979475,1,309,2,185388.0,380937.0
60978837,3,48,2,5920.0,9574.0
60978929,2,64,2,2684.0,14573.0
60974679,3,76,2,29971.000000000004,29971.000000000004
60979488,2,698,2,2639.0,35164096.0
60979882,1,99,2,555.0,2283.0
60980323,0,1000,2,,6026.0
60979449,1,465,2,4297.0,104005.0
60980193,1,48,2,,0.0
60980661,3,708,2,5559.0,22432477.0
60981330,3,321,2,53077.0,53077.0
60981763,2,50,2,68312.0,28255498.0
60981822,6,1000,2,7737969.000000001,7737969.000000001
60983703,1,99,3,2094.0,2094.0
60982548,2,38,3,32403.000000000004,32403.000000000004
60983253,1,102,3,,16095.000000000002
60983911,1,169,3,62075.00000000001,62075.00000000001
60982163,0,80,2,,0.0
61044258,1,31,6,,5004.0
60983952,3,41,3,2314.0,2314.0
61044455,1,368,6,37569.0,37569.0
61045197,0,16,6,,0.0
61045111,3,369,6,274.0,4643963.0
61045225,0,36,6,,0.0
61046054,2,219,6,,306.0
61045992,1,70,6,4643.0,4643.0
61046156,1,67,6,1246.0,1246.0
61046287,2,49,6,269.0,11110832.0
61043882,2,83,6,20192.0,20192.0
61047528,0,47,6,,0.0
61051078,2,1000,6,411104.0,1010018.0000000001
61046500,2,53,6,54288.0,63649.00000000001
61025423,1,198,5,100518.0,100518.0
61025832,0,28,5,,0.0
61025467,0,140,5,,0.0
61027900,0,114,5,,0.0
61029183,5,918,5,283.0,526.0
61027069,1,458,5,6122.0,8568.0
61029152,0,71,5,,0.0
61029681,3,39,5,1603.0,68861.0
61027045,1,133,5,,0.0
61029721,2,27,5,1678.0,1678.0
61029904,2,304,5,,11480.0
61030236,2,20,5,41421.0,670519.0
61029985,2,40,5,178410.0,178410.0
61030196,2,44,5,2138.0,47756.0
61030615,0,273,5,,1177.0
61030742,0,18,5,,0.0
61031073,1,342,5,406329.0,406329.0
61031814,1,54,5,,12183.0
61033912,1,157,5,8989.0,8989.0
61033440,1,24,5,2709.0,2709.0
61033461,0,33,5,,0.0
61034479,4,44,5,344.0,1164.0
61034715,1,38,5,,45094.0
61034717,1,129,5,4587.0,45737.0
61035687,2,298,5,265.0,1183.0
61030661,0,30,5,,0.0
61035862,2,133,5,437.0,52854769.0
61035303,3,1000,5,41720.0,41720.0
61035758,1,137,5,,38559.0
61035911,1,106,5,153392.0,153392.0
61036546,3,1000,6,8202.0,8202.0
61036790,3,15,6,5697.0,146122.0
61036653,0,194,6,,0.0
61036732,3,236,6,37595.0,51401315.0
61037608,2,96,6,2043.0000000000002,10605.0
61037598,0,248,6,,0.0
61037933,2,126,6,278174.0,278174.0
61038716,0,9,6,,0.0
61038646,1,22,6,,209.0
61038707,9,1000,6,417409.0,471439.00000000006
61039022,0,31,6,,0.0
61039310,5,293,6,117428.00000000001,1829493.0
61041696,4,28,6,849.0,849.0
61041903,4,190,6,1801.0,11217291.0
61041898,1,465,6,1545427.0,1545427.0
61039594,1,176,6,4120.0,4120.0
60984618,1,32,3,109220.0,1290936.0
60985546,1,2000,3,1634.0,1634.0
60986656,3,4000,3,1105.0,767789.0
60986472,3,378,3,2190.0,2190.0
